ticket_id_pk,pedido_id,cliente_id,nome_cliente,produto_id,nome_produto,categoria_problema,data_abertura,data_resolucao,status
130,5261,2586,Otávio Vieira,23,Câmeras 23,cobrança,2024-12-30,2025-01-04,resolvido
130,5261,2586,Otávio Vieira,48,Roupas Íntimas 48,cobrança,2024-12-30,2025-01-04,resolvido
130,5261,2586,Otávio Vieira,42,Acessórios 42,cobrança,2024-12-30,2025-01-04,resolvido
131,9246,1373,Daniela Cardoso,192,Agendas 192,dúvida,2024-12-11,,aberto
132,4498,858,Vera Esteves,21,Smart TVs 21,atraso,2023-08-17,2023-09-06,resolvido
132,4498,858,Vera Esteves,117,Chás 117,atraso,2023-08-17,2023-09-06,resolvido
133,6538,1219,Wagner Cunha,181,Fraldas 181,dúvida,2023-12-25,,escalado
133,6538,1219,Wagner Cunha,65,Quadros 65,dúvida,2023-12-25,,escalado
134,9922,776,Beatriz Lopes,154,Roupas Infantis 154,atraso,2023-01-18,,aberto
134,9922,776,Beatriz Lopes,146,Fraldas 146,atraso,2023-01-18,,aberto
134,9922,776,Beatriz Lopes,165,Tapetes 165,atraso,2023-01-18,,aberto
134,9922,776,Beatriz Lopes,134,Literatura 134,atraso,2023-01-18,,aberto
134,9922,776,Beatriz Lopes,69,Utensílios 69,atraso,2023-01-18,,aberto
135,12586,2132,Sandra Silva,136,Agendas 136,cobrança,2023-06-17,2023-06-20,resolvido
135,12586,2132,Sandra Silva,124,Chocolates 124,cobrança,2023-06-17,2023-06-20,resolvido
135,12586,2132,Sandra Silva,34,Calças 34,cobrança,2023-06-17,2023-06-20,resolvido
136,12306,276,Gabriel Neves,151,Brinquedos 151,atraso,2023-12-03,2023-12-19,resolvido
136,12306,276,Gabriel Neves,47,Roupas Íntimas 47,atraso,2023-12-03,2023-12-19,resolvido
136,12306,276,Gabriel Neves,112,Cafés 112,atraso,2023-12-03,2023-12-19,resolvido
137,14272,212,Igor Araújo,170,Equipamentos de Academia 170,defeito,2023-12-20,,aberto
138,8298,2548,Renata Barbosa,83,Equipamentos de Academia 83,cobrança,2023-11-14,2023-11-19,resolvido
138,8298,2548,Renata Barbosa,130,Literatura 130,cobrança,2023-11-14,2023-11-19,resolvido
138,8298,2548,Renata Barbosa,105,Suplementos 105,cobrança,2023-11-14,2023-11-19,resolvido
139,8813,1011,Flávia Cavalcanti,193,Luminárias 193,dúvida,2024-11-28,,aberto
140,9898,696,Beatriz Costa,4,Notebooks 4,dúvida,2023-11-22,2023-11-29,resolvido
141,11047,203,Daniela Andrade,72,Bicicletas 72,dúvida,2023-05-23,2023-05-25,resolvido
141,11047,203,Daniela Andrade,199,Calças 199,dúvida,2023-05-23,2023-05-25,resolvido
141,11047,203,Daniela Andrade,181,Fraldas 181,dúvida,2023-05-23,2023-05-25,resolvido
141,11047,203,Daniela Andrade,19,Smart TVs 19,dúvida,2023-05-23,2023-05-25,resolvido
141,11047,203,Daniela Andrade,69,Utensílios 69,dúvida,2023-05-23,2023-05-25,resolvido
142,11081,2700,Mariana Carvalho,125,Chocolates 125,atraso,2023-01-26,2023-02-03,resolvido
143,4864,717,Zélia Teixeira,87,Camping 87,atraso,2023-09-30,,escalado
143,4864,717,Zélia Teixeira,179,Luminárias 179,atraso,2023-09-30,,escalado
143,4864,717,Zélia Teixeira,26,Câmeras 26,atraso,2023-09-30,,escalado
144,13233,2217,Amanda Carvalho,39,Calçados 39,defeito,2024-05-23,,aberto
145,6831,2769,Eduardo Rodrigues,102,Cuidados com a Pele 102,defeito,2023-09-03,2023-09-08,resolvido
145,6831,2769,Eduardo Rodrigues,16,Fones de Ouvido 16,defeito,2023-09-03,2023-09-08,resolvido
146,10940,38,Amanda Pereira,163,Acessórios 163,cobrança,2024-02-22,,escalado
146,10940,38,Amanda Pereira,45,Acessórios 45,cobrança,2024-02-22,,escalado
147,5761,788,Olívia Moreira,69,Utensílios 69,atraso,2023-05-23,2023-06-09,resolvido
148,3874,2251,Zacarias Martins,182,Equipamentos de Academia 182,dúvida,2024-07-13,,aberto
148,3874,2251,Zacarias Martins,129,Livros Técnicos 129,dúvida,2024-07-13,,aberto
148,3874,2251,Zacarias Martins,178,Câmeras 178,dúvida,2024-07-13,,aberto
148,3874,2251,Zacarias Martins,149,Fraldas 149,dúvida,2024-07-13,,aberto
149,7683,1548,Mariana Castro,166,Utensílios 166,atraso,2023-05-26,2023-06-11,resolvido
150,3466,802,Olívia Esteves,179,Luminárias 179,cobrança,2024-09-24,,aberto
150,3466,802,Olívia Esteves,53,Luminárias 53,cobrança,2024-09-24,,aberto
150,3466,802,Olívia Esteves,81,Equipamentos de Academia 81,cobrança,2024-09-24,,aberto
151,7842,1419,Otávio Rocha,60,Tapetes 60,troca,2023-11-18,2023-11-28,resolvido
151,7842,1419,Otávio Rocha,1,Smartphones 1,troca,2023-11-18,2023-11-28,resolvido
151,7842,1419,Otávio Rocha,131,Literatura 131,troca,2023-11-18,2023-11-28,resolvido
152,3514,2523,Zacarias Teixeira,164,Camisetas 164,dúvida,2024-05-31,,aberto
153,12677,1731,Zélia Lima,176,Fones de Ouvido 176,atraso,2023-10-13,,aberto
153,12677,1731,Zélia Lima,166,Utensílios 166,atraso,2023-10-13,,aberto
153,12677,1731,Zélia Lima,42,Acessórios 42,atraso,2023-10-13,,aberto
154,14713,641,Daniela Costa,196,Calçados 196,dúvida,2024-03-11,2024-03-17,resolvido
154,14713,641,Daniela Costa,110,Vitaminas 110,dúvida,2024-03-11,2024-03-17,resolvido
155,5396,1545,Helena Souza,171,Fones de Ouvido 171,atraso,2023-11-30,,aberto
155,5396,1545,Helena Souza,75,Tênis Esportivo 75,atraso,2023-11-30,,aberto
155,5396,1545,Helena Souza,150,Brinquedos 150,atraso,2023-11-30,,aberto
156,6528,2378,Elton Costa,142,Material Escolar 142,cobrança,2024-05-28,,aberto
157,2022,256,Ulisses Araújo,200,Luminárias 200,cobrança,2023-05-12,,escalado
157,2022,256,Ulisses Araújo,47,Roupas Íntimas 47,cobrança,2023-05-12,,escalado
157,2022,256,Ulisses Araújo,168,Luminárias 168,cobrança,2023-05-12,,escalado
158,7369,637,Natália Gomes,68,Vasos 68,defeito,2024-08-15,,escalado
158,7369,637,Natália Gomes,133,Literatura 133,defeito,2024-08-15,,escalado
158,7369,637,Natália Gomes,153,Roupas Infantis 153,defeito,2024-08-15,,escalado
158,7369,637,Natália Gomes,182,Equipamentos de Academia 182,defeito,2024-08-15,,escalado
159,208,2090,Guilherme Souza,137,Agendas 137,troca,2023-05-14,,aberto
159,208,2090,Guilherme Souza,133,Literatura 133,troca,2023-05-14,,aberto
159,208,2090,Guilherme Souza,82,Equipamentos de Academia 82,troca,2023-05-14,,aberto
159,208,2090,Guilherme Souza,54,Luminárias 54,troca,2023-05-14,,aberto
159,208,2090,Guilherme Souza,70,Utensílios 70,troca,2023-05-14,,aberto
160,2899,706,Vera Cunha,48,Roupas Íntimas 48,dúvida,2024-11-30,2024-12-05,resolvido
160,2899,706,Vera Cunha,94,Cosméticos 94,dúvida,2024-11-30,2024-12-05,resolvido
161,6882,1009,Wagner Costa,112,Cafés 112,defeito,2023-06-28,2023-07-06,resolvido
162,11076,2417,Paulo Nascimento,73,Bicicletas 73,dúvida,2024-01-19,,aberto
163,506,357,Bruno Fernandes,92,Cosméticos 92,dúvida,2024-07-19,2024-07-26,resolvido
164,4195,65,Hanna Castro,107,Vitaminas 107,troca,2023-05-04,2023-05-14,resolvido
164,4195,65,Hanna Castro,11,Fones de Ouvido 11,troca,2023-05-04,2023-05-14,resolvido
164,4195,65,Hanna Castro,24,Câmeras 24,troca,2023-05-04,2023-05-14,resolvido
164,4195,65,Hanna Castro,14,Fones de Ouvido 14,troca,2023-05-04,2023-05-14,resolvido
164,4195,65,Hanna Castro,1,Smartphones 1,troca,2023-05-04,2023-05-14,resolvido
165,8832,2715,Beatriz Cavalcanti,136,Agendas 136,cobrança,2024-12-28,2024-12-30,resolvido
166,13001,899,Xênia Oliveira,106,Vitaminas 106,cobrança,2024-07-29,2024-08-07,resolvido
166,13001,899,Xênia Oliveira,45,Acessórios 45,cobrança,2024-07-29,2024-08-07,resolvido
166,13001,899,Xênia Oliveira,11,Fones de Ouvido 11,cobrança,2024-07-29,2024-08-07,resolvido
167,5966,2441,Thiago Gomes,154,Roupas Infantis 154,dúvida,2023-10-24,2023-11-03,resolvido
168,2034,925,Mariana Cavalcanti,159,Cadeirinhas 159,cobrança,2023-12-05,2023-12-07,resolvido
168,2034,925,Mariana Cavalcanti,77,Tênis Esportivo 77,cobrança,2023-12-05,2023-12-07,resolvido
169,7784,610,Joana Silva,104,Suplementos 104,cobrança,2024-12-13,,escalado
170,2530,1486,Fernanda Barbosa,7,Notebooks 7,defeito,2024-12-31,2025-01-03,resolvido
171,10406,352,Ulisses Fernandes,138,Agendas 138,cobrança,2023-02-20,2023-02-22,resolvido
171,10406,352,Ulisses Fernandes,187,Cafés 187,cobrança,2023-02-20,2023-02-22,resolvido
172,1823,2545,Marcos Teixeira,124,Chocolates 124,atraso,2024-10-10,,aberto
172,1823,2545,Marcos Teixeira,98,Perfumes 98,atraso,2024-10-10,,aberto
173,11540,2789,Elton Freitas,26,Câmeras 26,cobrança,2023-11-24,2023-12-03,resolvido
173,11540,2789,Elton Freitas,181,Fraldas 181,cobrança,2023-11-24,2023-12-03,resolvido
173,11540,2789,Elton Freitas,108,Vitaminas 108,cobrança,2023-11-24,2023-12-03,resolvido
173,11540,2789,Elton Freitas,5,Notebooks 5,cobrança,2023-11-24,2023-12-03,resolvido
173,11540,2789,Elton Freitas,186,Quadros 186,cobrança,2023-11-24,2023-12-03,resolvido
174,7634,2303,Letícia Moreira,135,Agendas 135,dúvida,2024-02-08,,escalado
174,7634,2303,Letícia Moreira,92,Cosméticos 92,dúvida,2024-02-08,,escalado
174,7634,2303,Letícia Moreira,22,Smart TVs 22,dúvida,2024-02-08,,escalado
174,7634,2303,Letícia Moreira,178,Câmeras 178,dúvida,2024-02-08,,escalado
175,14865,1472,Kleber Rodrigues,158,Cadeirinhas 158,defeito,2024-02-19,,escalado
175,14865,1472,Kleber Rodrigues,13,Fones de Ouvido 13,defeito,2024-02-19,,escalado
175,14865,1472,Kleber Rodrigues,181,Fraldas 181,defeito,2024-02-19,,escalado
176,7870,575,Carlos Costa,113,Cafés 113,dúvida,2024-01-05,2024-01-15,resolvido
177,8843,2194,Vinicius Lopes,81,Equipamentos de Academia 81,defeito,2024-11-10,2024-11-19,resolvido
178,11183,1136,Elton Alves,106,Vitaminas 106,dúvida,2023-12-23,,aberto
179,3548,2853,Vinicius Freitas,43,Acessórios 43,atraso,2024-04-30,2024-05-11,resolvido
179,3548,2853,Vinicius Freitas,153,Roupas Infantis 153,atraso,2024-04-30,2024-05-11,resolvido
179,3548,2853,Vinicius Freitas,143,Material Escolar 143,atraso,2024-04-30,2024-05-11,resolvido
179,3548,2853,Vinicius Freitas,40,Calçados 40,atraso,2024-04-30,2024-05-11,resolvido
180,11180,2832,Yara Lopes,88,Camping 88,defeito,2024-06-14,,aberto
180,11180,2832,Yara Lopes,115,Chás 115,defeito,2024-06-14,,aberto
180,11180,2832,Yara Lopes,55,Luminárias 55,defeito,2024-06-14,,aberto
180,11180,2832,Yara Lopes,69,Utensílios 69,defeito,2024-06-14,,aberto
180,11180,2832,Yara Lopes,6,Notebooks 6,defeito,2024-06-14,,aberto
181,3437,1417,Letícia Sousa,6,Notebooks 6,cobrança,2024-07-06,,aberto
182,9687,436,Ivan Araújo,155,Roupas Infantis 155,defeito,2023-11-25,2023-12-01,resolvido
182,9687,436,Ivan Araújo,199,Calças 199,defeito,2023-11-25,2023-12-01,resolvido
183,7984,459,Leonardo Cavalcanti,67,Vasos 67,dúvida,2024-09-13,2024-09-19,resolvido
183,7984,459,Leonardo Cavalcanti,57,Luminárias 57,dúvida,2024-09-13,2024-09-19,resolvido
184,8625,2693,Hanna Pinto,60,Tapetes 60,cobrança,2024-03-23,2024-03-25,resolvido
185,5876,1569,Helena Oliveira,108,Vitaminas 108,dúvida,2024-07-07,2024-07-13,resolvido
185,5876,1569,Helena Oliveira,44,Acessórios 44,dúvida,2024-07-07,2024-07-13,resolvido
186,14331,467,Sérgio Araújo,182,Equipamentos de Academia 182,dúvida,2024-11-27,,escalado
187,7426,1821,Renata Cunha,98,Perfumes 98,troca,2023-04-04,,aberto
188,1987,2024,Natália Rocha,43,Acessórios 43,troca,2024-09-28,,escalado
188,1987,2024,Natália Rocha,115,Chás 115,troca,2024-09-28,,escalado
188,1987,2024,Natália Rocha,175,Calçados 175,troca,2024-09-28,,escalado
189,7674,780,Letícia Rocha,185,Smart TVs 185,atraso,2023-03-03,,aberto
189,7674,780,Letícia Rocha,33,Calças 33,atraso,2023-03-03,,aberto
190,14497,1836,Bruno Carvalho,121,Vinhos 121,dúvida,2023-12-03,2023-12-13,resolvido
190,14497,1836,Bruno Carvalho,182,Equipamentos de Academia 182,dúvida,2023-12-03,2023-12-13,resolvido
190,14497,1836,Bruno Carvalho,165,Tapetes 165,dúvida,2023-12-03,2023-12-13,resolvido
190,14497,1836,Bruno Carvalho,192,Agendas 192,dúvida,2023-12-03,2023-12-13,resolvido
191,7503,2012,Zélia Carvalho,172,Notebooks 172,atraso,2023-09-17,2023-09-25,resolvido
191,7503,2012,Zélia Carvalho,168,Luminárias 168,atraso,2023-09-17,2023-09-25,resolvido
191,7503,2012,Zélia Carvalho,170,Equipamentos de Academia 170,atraso,2023-09-17,2023-09-25,resolvido
191,7503,2012,Zélia Carvalho,187,Cafés 187,atraso,2023-09-17,2023-09-25,resolvido
191,7503,2012,Zélia Carvalho,75,Tênis Esportivo 75,atraso,2023-09-17,2023-09-25,resolvido
192,12945,346,Letícia Alves,69,Utensílios 69,dúvida,2023-05-19,,escalado
193,1901,653,Rafael Azevedo,66,Quadros 66,defeito,2024-08-04,2024-08-10,resolvido
193,1901,653,Rafael Azevedo,194,Suplementos 194,defeito,2024-08-04,2024-08-10,resolvido
193,1901,653,Rafael Azevedo,87,Camping 87,defeito,2024-08-04,2024-08-10,resolvido
193,1901,653,Rafael Azevedo,182,Equipamentos de Academia 182,defeito,2024-08-04,2024-08-10,resolvido
194,7251,1605,Helena Correia,140,Material Escolar 140,defeito,2024-10-01,,aberto
194,7251,1605,Helena Correia,153,Roupas Infantis 153,defeito,2024-10-01,,aberto
195,13038,1036,Guilherme Ferreira,167,Tênis Esportivo 167,defeito,2023-12-16,2023-12-20,resolvido
195,13038,1036,Guilherme Ferreira,75,Tênis Esportivo 75,defeito,2023-12-16,2023-12-20,resolvido
196,5888,2134,Eduardo Fernandes,37,Vestidos 37,dúvida,2023-05-30,2023-06-04,resolvido
196,5888,2134,Eduardo Fernandes,144,Fraldas 144,dúvida,2023-05-30,2023-06-04,resolvido
197,13356,58,Caio Esteves,11,Fones de Ouvido 11,defeito,2024-09-29,,escalado
198,10946,1098,Caio Azevedo,158,Cadeirinhas 158,troca,2024-12-31,2025-01-06,resolvido
199,9492,55,Amanda Dias,200,Luminárias 200,dúvida,2024-05-12,2024-05-21,resolvido
199,9492,55,Amanda Dias,103,Cuidados com a Pele 103,dúvida,2024-05-12,2024-05-21,resolvido
199,9492,55,Amanda Dias,131,Literatura 131,dúvida,2024-05-12,2024-05-21,resolvido
200,6653,919,Otávio Pereira,15,Fones de Ouvido 15,dúvida,2024-05-14,2024-05-15,resolvido
200,6653,919,Otávio Pereira,141,Material Escolar 141,dúvida,2024-05-14,2024-05-15,resolvido
200,6653,919,Otávio Pereira,74,Bicicletas 74,dúvida,2024-05-14,2024-05-15,resolvido
200,6653,919,Otávio Pereira,175,Calçados 175,dúvida,2024-05-14,2024-05-15,resolvido
201,781,1299,Guilherme Ribeiro,40,Calçados 40,atraso,2023-08-13,2023-08-19,resolvido
202,7276,2238,Ursula Pereira,3,Notebooks 3,dúvida,2024-11-07,2024-11-10,resolvido
203,9815,473,Nelson Santos,157,Roupas Infantis 157,troca,2024-09-22,2024-09-25,resolvido
203,9815,473,Nelson Santos,135,Agendas 135,troca,2024-09-22,2024-09-25,resolvido
203,9815,473,Nelson Santos,31,Camisetas 31,troca,2024-09-22,2024-09-25,resolvido
204,7539,987,Nelson Martins,79,Tênis Esportivo 79,dúvida,2023-09-16,2023-09-17,resolvido
204,7539,987,Nelson Martins,83,Equipamentos de Academia 83,dúvida,2023-09-16,2023-09-17,resolvido
204,7539,987,Nelson Martins,97,Perfumes 97,dúvida,2023-09-16,2023-09-17,resolvido
205,11874,141,Juliana Lopes,38,Vestidos 38,cobrança,2024-04-11,,escalado
206,10495,2967,Otávio Cardoso,81,Equipamentos de Academia 81,troca,2023-09-28,2023-09-30,resolvido
206,10495,2967,Otávio Cardoso,1,Smartphones 1,troca,2023-09-28,2023-09-30,resolvido
207,14914,2988,Vinicius Ribeiro,187,Cafés 187,troca,2023-08-21,2023-08-23,resolvido
207,14914,2988,Vinicius Ribeiro,69,Utensílios 69,troca,2023-08-21,2023-08-23,resolvido
207,14914,2988,Vinicius Ribeiro,43,Acessórios 43,troca,2023-08-21,2023-08-23,resolvido
207,14914,2988,Vinicius Ribeiro,166,Utensílios 166,troca,2023-08-21,2023-08-23,resolvido
208,5301,690,Xavier Esteves,23,Câmeras 23,cobrança,2024-10-26,2024-10-30,resolvido
209,7820,2557,Bruno Alves,92,Cosméticos 92,cobrança,2023-11-22,2023-11-25,resolvido
209,7820,2557,Bruno Alves,19,Smart TVs 19,cobrança,2023-11-22,2023-11-25,resolvido
209,7820,2557,Bruno Alves,15,Fones de Ouvido 15,cobrança,2023-11-22,2023-11-25,resolvido
210,5664,1037,Yasmin Lopes,169,Quadros 169,defeito,2023-03-02,2023-03-05,resolvido
211,4794,640,Mariana Duarte,191,Quadros 191,cobrança,2023-04-19,2023-04-28,resolvido
211,4794,640,Mariana Duarte,110,Vitaminas 110,cobrança,2023-04-19,2023-04-28,resolvido
211,4794,640,Mariana Duarte,1,Smartphones 1,cobrança,2023-04-19,2023-04-28,resolvido
212,2830,388,Ana Carvalho,96,Cosméticos 96,dúvida,2024-06-22,2024-06-28,resolvido
212,2830,388,Ana Carvalho,51,Móveis 51,dúvida,2024-06-22,2024-06-28,resolvido
212,2830,388,Ana Carvalho,149,Fraldas 149,dúvida,2024-06-22,2024-06-28,resolvido
212,2830,388,Ana Carvalho,172,Notebooks 172,dúvida,2024-06-22,2024-06-28,resolvido
213,12230,604,Sérgio Martins,67,Vasos 67,atraso,2024-02-01,2024-02-08,resolvido
213,12230,604,Sérgio Martins,44,Acessórios 44,atraso,2024-02-01,2024-02-08,resolvido
213,12230,604,Sérgio Martins,26,Câmeras 26,atraso,2024-02-01,2024-02-08,resolvido
213,12230,604,Sérgio Martins,43,Acessórios 43,atraso,2024-02-01,2024-02-08,resolvido
213,12230,604,Sérgio Martins,147,Fraldas 147,atraso,2024-02-01,2024-02-08,resolvido
213,12230,604,Sérgio Martins,7,Notebooks 7,atraso,2024-02-01,2024-02-08,resolvido
214,136,1307,Wanessa Alves,49,Móveis 49,dúvida,2023-04-14,2023-04-16,resolvido
214,136,1307,Wanessa Alves,132,Literatura 132,dúvida,2023-04-14,2023-04-16,resolvido
215,13044,1758,Carlos Andrade,145,Fraldas 145,defeito,2024-12-11,,aberto
216,7552,1766,Letícia Ferreira,147,Fraldas 147,troca,2024-04-27,2024-04-30,resolvido
216,7552,1766,Letícia Ferreira,178,Câmeras 178,troca,2024-04-27,2024-04-30,resolvido
217,4768,1433,Guilherme Costa,142,Material Escolar 142,atraso,2023-11-27,,escalado
217,4768,1433,Guilherme Costa,103,Cuidados com a Pele 103,atraso,2023-11-27,,escalado
218,5731,2342,Kleber Castro,17,Smart TVs 17,dúvida,2023-04-14,2023-04-24,resolvido
218,5731,2342,Kleber Castro,79,Tênis Esportivo 79,dúvida,2023-04-14,2023-04-24,resolvido
218,5731,2342,Kleber Castro,74,Bicicletas 74,dúvida,2023-04-14,2023-04-24,resolvido
219,8399,488,Kleber Teixeira,111,Vitaminas 111,atraso,2024-02-10,2024-02-21,resolvido
219,8399,488,Kleber Teixeira,12,Fones de Ouvido 12,atraso,2024-02-10,2024-02-21,resolvido
220,4531,1408,Vera Martins,153,Roupas Infantis 153,cobrança,2023-08-22,2023-08-23,resolvido
221,10061,356,Eduardo Dias,5,Notebooks 5,atraso,2023-06-23,,escalado
222,415,528,Tânia Rocha,110,Vitaminas 110,defeito,2023-06-06,2023-06-13,resolvido
222,415,528,Tânia Rocha,159,Cadeirinhas 159,defeito,2023-06-06,2023-06-13,resolvido
222,415,528,Tânia Rocha,7,Notebooks 7,defeito,2023-06-06,2023-06-13,resolvido
222,415,528,Tânia Rocha,50,Móveis 50,defeito,2023-06-06,2023-06-13,resolvido
223,3299,108,Diana Teixeira,178,Câmeras 178,dúvida,2024-11-19,,escalado
223,3299,108,Diana Teixeira,23,Câmeras 23,dúvida,2024-11-19,,escalado
224,2757,2442,Beatriz Figueiredo,101,Cuidados com a Pele 101,dúvida,2023-11-03,,aberto
224,2757,2442,Beatriz Figueiredo,62,Quadros 62,dúvida,2023-11-03,,aberto
224,2757,2442,Beatriz Figueiredo,177,Brinquedos 177,dúvida,2023-11-03,,aberto
225,14255,2361,Bruno Alves,158,Cadeirinhas 158,atraso,2023-03-04,2023-03-09,resolvido
226,731,1108,Flávia Costa,79,Tênis Esportivo 79,defeito,2023-12-01,2023-12-05,resolvido
226,731,1108,Flávia Costa,67,Vasos 67,defeito,2023-12-01,2023-12-05,resolvido
226,731,1108,Flávia Costa,164,Camisetas 164,defeito,2023-12-01,2023-12-05,resolvido
227,1469,48,Yasmin Teixeira,132,Literatura 132,defeito,2023-12-20,,escalado
227,1469,48,Yasmin Teixeira,153,Roupas Infantis 153,defeito,2023-12-20,,escalado
228,981,29,Gabriel Alves,60,Tapetes 60,dúvida,2023-11-03,2023-11-10,resolvido
229,3987,2857,Olívia Ribeiro,19,Smart TVs 19,defeito,2024-11-14,2024-11-18,resolvido
229,3987,2857,Olívia Ribeiro,81,Equipamentos de Academia 81,defeito,2024-11-14,2024-11-18,resolvido
230,8032,2223,Daniela Almeida,123,Vinhos 123,atraso,2023-04-08,,escalado
230,8032,2223,Daniela Almeida,126,Snacks Saudáveis 126,atraso,2023-04-08,,escalado
230,8032,2223,Daniela Almeida,65,Quadros 65,atraso,2023-04-08,,escalado
231,8579,49,Vera Gomes,119,Chás 119,atraso,2023-03-23,2023-03-28,resolvido
231,8579,49,Vera Gomes,10,Tablets 10,atraso,2023-03-23,2023-03-28,resolvido
232,14770,2018,Kleber Cunha,80,Equipamentos de Academia 80,atraso,2024-12-17,,escalado
232,14770,2018,Kleber Cunha,141,Material Escolar 141,atraso,2024-12-17,,escalado
233,10781,459,Leonardo Cavalcanti,149,Fraldas 149,cobrança,2023-04-29,2023-04-30,resolvido
233,10781,459,Leonardo Cavalcanti,118,Chás 118,cobrança,2023-04-29,2023-04-30,resolvido
234,10809,1193,Leonardo Souza,151,Brinquedos 151,defeito,2024-02-13,2024-02-19,resolvido
234,10809,1193,Leonardo Souza,136,Agendas 136,defeito,2024-02-13,2024-02-19,resolvido
235,6015,2229,Joana Pereira,9,Tablets 9,defeito,2024-09-04,2024-09-12,resolvido
235,6015,2229,Joana Pereira,44,Acessórios 44,defeito,2024-09-04,2024-09-12,resolvido
235,6015,2229,Joana Pereira,117,Chás 117,defeito,2024-09-04,2024-09-12,resolvido
235,6015,2229,Joana Pereira,92,Cosméticos 92,defeito,2024-09-04,2024-09-12,resolvido
235,6015,2229,Joana Pereira,175,Calçados 175,defeito,2024-09-04,2024-09-12,resolvido
235,6015,2229,Joana Pereira,137,Agendas 137,defeito,2024-09-04,2024-09-12,resolvido
236,387,1575,Renata Alves,159,Cadeirinhas 159,atraso,2023-07-21,,aberto
236,387,1575,Renata Alves,57,Luminárias 57,atraso,2023-07-21,,aberto
237,7675,383,Gabriel Teixeira,142,Material Escolar 142,troca,2023-07-08,,escalado
237,7675,383,Gabriel Teixeira,96,Cosméticos 96,troca,2023-07-08,,escalado
237,7675,383,Gabriel Teixeira,37,Vestidos 37,troca,2023-07-08,,escalado
238,397,380,Diana Andrade,94,Cosméticos 94,atraso,2023-03-02,2023-03-10,resolvido
239,1084,152,Ivan Pinto,124,Chocolates 124,atraso,2023-04-27,,escalado
240,11461,1968,Marcos Ferreira,149,Fraldas 149,dúvida,2023-11-21,2023-11-26,resolvido
240,11461,1968,Marcos Ferreira,55,Luminárias 55,dúvida,2023-11-21,2023-11-26,resolvido
241,221,2995,Marcos Gomes,145,Fraldas 145,troca,2023-04-08,2023-04-11,resolvido
241,221,2995,Marcos Gomes,96,Cosméticos 96,troca,2023-04-08,2023-04-11,resolvido
242,2986,2219,Sérgio Rodrigues,176,Fones de Ouvido 176,cobrança,2023-12-31,2024-01-07,resolvido
